y,tariff,age,area,channel,m01.out.peak.count,m01.out.peak.duration,m01.out.peak.value,m01.out.offpeak.count,m01.out.offpeak.duration,m01.out.offpeak.value,m01.in.count,m01.in.duration,m01.sms.count,m01.custom.service.count,m02.out.peak.count,m02.out.peak.duration,m02.out.peak.value,m02.out.offpeak.count,m02.out.offpeak.duration,m02.out.offpeak.value,m02.in.count,m02.in.duration,m02.sms.count,m02.custom.service.count,m03.out.peak.count,m03.out.peak.duration,m03.out.peak.value,m03.out.offpeak.count,m03.out.offpeak.duration,m03.out.offpeak.value,m03.in.count,m03.in.duration,m03.sms.count,m03.custom.service.count,m04.out.peak.count,m04.out.peak.duration,m04.out.peak.value,m04.out.offpeak.count,m04.out.offpeak.duration,m04.out.offpeak.value,m04.in.count,m04.in.duration,m04.sms.count,m04.custom.service.count,m05.out.peak.count,m05.out.peak.duration,m05.out.peak.value,m05.out.offpeak.count,m05.out.offpeak.duration,m05.out.offpeak.value,m05.in.count,m05.in.duration,m05.sms.count,m05.custom.service.count,m06.out.peak.count,m06.out.peak.duration,m06.out.peak.value,m06.out.offpeak.count,m06.out.offpeak.duration,m06.out.offpeak.value,m06.in.count,m06.in.duration,m06.sms.count,m06.custom.service.count,m07.out.peak.count,m07.out.peak.duration,m07.out.peak.value,m07.out.offpeak.count,m07.out.offpeak.duration,m07.out.offpeak.value,m07.in.count,m07.in.duration,m07.sms.count,m07.custom.service.count,m08.out.peak.count,m08.out.peak.duration,m08.out.peak.value,m08.out.offpeak.count,m08.out.offpeak.duration,m08.out.offpeak.value,m08.in.count,m08.in.duration,m08.sms.count,m08.custom.service.count,payment_bank account,payment_credit card,payment_post account,gender_B,gender_F,gender_M,added.service.1_N,added.service.1_Y,added.service.2_N,added.service.2_Y
30,8,36.62,2,5,16,479,4.0165,11,513,2.4392,60,7789,25,0,16,486,4.143,0,0,0.0,24,5731,13,0,14,499,4.0031,0,0,0.0,46,12925,3,0,17,641,5.0411,0,0,0.0,78,7389,10,0,21,967,7.1235,0,0,0.0,44,7154,9,0,10,270,2.4165,0,0,0.0,17,3254,8,0,19,1184,8.0283,0,0,0.0,21,2801,8,0,56,2427,18.1168,0,0,0.0,17,2289,10,0,False,False,True,True,False,False,True,False,True,False
46,8,27.77,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,44,2183,15.7308,0,0,0.0,40,1497,0,0,99,5951,40.7164,0,0,0.0,62,2903,0,0,31,2087,13.8948,0,0,0.0,15,597,0,0,False,False,True,True,False,False,True,False,True,False
0,7,21.77,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
39,8,43.6,1,5,28,946,13.8901,9,629,1.883,41,1642,10,8,36,2043,14.1855,0,0,0.0,28,1293,0,2,27,973,7.7727,0,0,0.0,22,866,0,0,20,668,5.4879,0,0,0.0,22,1006,0,0,36,1252,10.1324,0,0,0.0,25,710,0,0,15,620,4.7261,0,0,0.0,36,1377,1,4,5,204,1.5618,0,0,0.0,15,662,0,1,37,2670,17.5007,0,0,0.0,53,2691,4,2,False,True,False,False,True,False,True,False,True,False
209,7,36.06,1,5,103,10117,59.8584,14,2050,6.6556,77,5985,0,0,108,14030,79.413,5,405,1.5452,117,12010,0,0,157,17722,102.4341,14,842,3.5858,163,15243,0,0,128,12647,57.6056,5,192,1.004,104,7666,0,1,135,13859,61.0406,0,0,0.0,106,8693,0,0,147,15708,68.4615,0,0,0.0,80,6340,0,0,164,17393,75.946,0,0,0.0,135,12966,0,0,114,14927,62.5001,0,0,0.0,66,7050,0,0,True,False,False,True,False,False,True,False,True,False
150,8,44.59,3,2,66,5408,32.6416,14,1033,4.0717,258,14195,0,0,52,2503,16.2395,18,961,4.1027,236,13104,0,3,206,14322,82.3899,0,0,0.0,394,27058,0,0,212,13252,84.7268,0,0,0.0,317,19421,0,1,271,20654,123.7596,0,0,0.0,419,28862,0,1,138,9864,53.9398,0,0,0.0,281,19990,0,1,148,12185,64.9672,0,0,0.0,252,19920,0,0,78,6591,36.6359,0,0,0.0,161,12428,0,0,False,False,True,True,False,False,False,True,True,False
160,7,40.88,2,5,388,51954,220.8359,0,0,0.0,199,17854,0,0,518,47984,216.4636,0,0,0.0,381,23032,0,0,662,62041,279.2043,0,0,0.0,315,23942,0,0,625,69368,300.0754,0,0,0.0,240,17016,0,1,691,63837,288.0941,0,0,0.0,321,21368,0,0,663,63738,284.9809,0,0,0.0,233,14293,0,0,504,54339,236.3983,0,0,0.0,289,20785,0,1,453,82041,325.3859,0,0,0.0,257,24233,0,0,False,True,False,False,False,True,True,False,False,True
41,3,33.63,3,5,15,3216,17.1965,37,7165,22.0269,26,2691,0,0,8,658,4.0273,26,2859,9.9501,32,3746,0,0,19,3035,16.728,14,1967,6.4438,18,1399,0,0,4,769,4.1549,29,2427,8.6331,20,2215,0,0,12,450,3.4288,37,3538,12.8112,17,1950,0,0,25,2364,14.0827,25,1633,6.7315,26,2623,0,0,17,1417,8.6486,20,2926,9.5007,19,1425,0,0,6,605,3.5625,14,1730,5.8422,5,1392,0,0,False,True,False,True,False,False,True,False,True,False
90,8,23.01,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,34,6018,34.3428,0,0,0.0,30,5174,0,0,7,3252,17.3839,0,0,0.0,2,63,0,0,93,15200,87.3747,0,0,0.0,55,10344,0,0,146,25609,146.2807,0,0,0.0,52,13786,0,0,98,23254,129.2578,0,0,0.0,36,7782,0,0,51,7962,46.0597,0,0,0.0,10,1102,120,0,True,False,False,True,False,False,False,True,True,False
0,8,16.16,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,False,True,True,False
290,7,32.13,1,3,160,19601,99.1324,136,28329,84.074,541,46067,0,0,249,54542,211.0661,0,0,0.0,439,25653,1,0,378,70407,277.5594,0,0,0.0,487,42624,1,0,370,55240,228.4113,0,0,0.0,382,33367,0,0,341,64403,253.9816,0,0,0.0,474,71944,53,0,302,48969,197.6011,0,0,0.0,367,34848,12,0,356,44151,186.7012,0,0,0.0,288,26429,12,0,245,34067,140.9695,0,0,0.0,240,29279,10,0,False,True,False,True,False,False,False,True,True,False
142,7,39.6,3,7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,103,7078,34.6909,0,0,0.0,0,0,0,0,207,13704,67.9533,0,0,0.0,146,9590,0,0,153,9472,47.9943,0,0,0.0,143,9441,0,0,161,9668,49.4854,0,0,0.0,215,12101,0,2,72,5128,24.7584,0,0,0.0,57,3624,0,1,True,False,False,True,False,False,True,False,True,False
0,8,15.11,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
191,7,29.73,3,5,214,25731,110.2052,0,0,0.0,131,3427,14,1,260,20787,97.3914,0,0,0.0,151,5300,5,0,311,44117,181.9411,0,0,0.0,167,9018,4,1,126,18779,67.6538,0,0,0.0,142,4538,21,0,143,9858,48.1699,0,0,0.0,113,3898,2,1,220,18118,84.0952,0,0,0.0,189,6700,5,0,207,18734,85.0444,0,0,0.0,144,7919,3,0,238,33892,139.6551,0,0,0.0,154,11427,31,3,False,True,False,False,True,False,True,False,True,False
0,7,16.16,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,False,True
289,6,44.59,3,3,94,12012,50.4258,0,0,0.0,241,32791,5,1,218,48173,182.8252,0,0,0.0,276,37640,8,2,251,49319,193.4193,0,0,0.0,332,42792,11,4,319,52803,212.395,0,0,0.0,353,46604,32,2,365,58124,235.2239,0,0,0.0,442,53200,25,0,322,39724,167.8397,0,0,0.0,380,44734,18,0,312,41963,174.6213,0,0,0.0,312,32668,11,0,116,17783,72.4124,0,0,0.0,102,10427,2,0,True,False,False,True,False,False,True,False,True,False
4,7,34.75,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,29,868,5.9455,0,0,0.0,10,396,3,0,24,776,5.0122,0,0,0.0,2,87,2,0,19,582,3.94,0,0,0.0,3,64,1,0,14,317,2.5229,0,0,0.0,1,12,1,0,False,False,True,False,False,True,True,False,True,False
3,8,17.04,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
85,7,22.49,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,103,6967,34.3129,0,0,0.0,103,7943,2,0,261,19032,91.5348,0,0,0.0,279,21347,4,2,130,7653,39.227,0,0,0.0,152,9176,2,0,147,10505,50.8839,0,0,0.0,224,12680,1,0,92,7654,35.5162,0,0,0.0,64,5120,10,0,False,True,False,True,False,False,True,False,True,False
165,7,37.44,1,5,138,16638,69.7687,0,0,0.0,310,24300,0,0,122,16605,69.0296,0,0,0.0,235,17727,0,0,334,33233,147.4319,0,0,0.0,537,49623,0,0,191,16736,75.4812,0,0,0.0,345,27843,0,0,196,27875,114.9742,0,0,0.0,338,30743,0,1,141,11265,52.7411,0,0,0.0,283,24535,0,0,272,31614,135.4238,0,0,0.0,275,30128,0,0,116,14944,62.5626,0,0,0.0,119,11430,0,0,True,False,False,True,False,False,True,False,True,False
886,7,46.09,3,5,178,14632,118.421,133,13407,44.344,170,6331,0,0,232,26758,205.4977,209,24794,77.6359,148,8679,0,1,302,29506,230.5985,217,22708,73.2207,186,7175,0,0,311,25333,167.3584,181,17790,58.9226,155,8527,0,3,373,52532,217.0436,0,0,0.0,190,7693,0,2,743,102528,424.5441,0,0,0.0,231,26178,0,0,881,122554,507.3704,0,0,0.0,278,26993,0,0,790,123794,501.7782,0,0,0.0,247,30534,0,0,False,False,True,False,False,True,True,False,True,False
133,6,31.47,2,2,132,6455,35.5725,0,0,0.0,102,5576,0,0,143,9186,45.9874,0,0,0.0,97,4637,0,0,125,7926,39.8452,0,0,0.0,113,5070,0,0,143,7462,40.1266,0,0,0.0,111,3693,0,0,120,8376,40.86,0,0,0.0,70,4284,0,0,125,9031,43.6003,0,0,0.0,78,2888,0,0,84,6769,31.681,0,0,0.0,29,1517,0,0,46,3384,16.2524,0,0,0.0,42,2241,0,0,True,False,False,True,False,False,True,False,True,False
86,7,43.6,2,5,30,3009,21.8843,26,2048,7.1447,83,13127,0,0,49,5734,43.4671,40,5092,14.751,56,7355,0,2,5,548,4.267,5,275,1.1445,49,4952,0,1,7,606,3.0683,21,1272,5.0726,62,6508,0,3,153,14785,66.0435,0,0,0.0,112,13192,0,1,131,12619,56.4131,0,0,0.0,52,8659,0,1,206,21247,93.3832,0,0,0.0,98,12476,0,1,124,11229,50.9696,0,0,0.0,37,4354,0,0,False,False,True,False,False,True,True,False,True,False
130,7,47.77,4,3,128,16647,83.9036,38,2552,10.2052,742,17040,0,0,133,19498,96.8248,28,4922,15.3992,265,12539,0,0,76,8262,43.0575,12,1289,4.5154,259,5974,0,0,68,9345,46.8442,24,3668,11.799,226,8139,0,0,48,4011,22.0491,14,1055,4.127,152,3792,0,0,43,2787,16.2152,10,540,2.4057,255,6356,0,0,166,23084,97.538,4,479,1.6299,339,12105,0,0,18,3159,12.5948,0,0,0.0,38,1536,0,0,False,False,True,False,False,True,True,False,True,False
0,8,32.45,3,8,4,73,0.7876,0,0,0.0,9,203,0,0,53,2483,18.1963,0,0,0.0,33,3191,0,0,52,6236,37.3207,0,0,0.0,16,1726,0,0,75,15650,160.7286,0,0,0.0,24,4923,0,5,140,25390,317.5327,0,0,0.0,65,11939,0,0,111,12649,123.2473,0,0,0.0,85,9663,0,0,28,3545,37.941,0,0,0.0,24,3058,0,0,0,0,0.0,0,0,0.0,2,624,0,0,False,True,False,False,False,True,True,False,True,False
1,8,22.45,1,7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,29,329,0,0,14,1392,8.5783,0,0,0.0,11,162,0,1,13,1582,9.4486,0,0,0.0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,True,False,True,False
55,7,44.52,1,5,14,2392,19.2287,26,2873,18.1984,13,416,0,0,16,2777,15.4927,12,1624,6.8993,44,786,0,0,55,10466,58.1789,38,4039,19.5541,62,4963,0,0,36,5367,30.1136,20,2651,11.7613,50,2978,0,0,36,7102,38.6299,35,4438,17.8586,70,4426,0,0,127,27989,128.0199,18,3980,14.3637,104,7355,0,0,101,16623,66.924,0,0,0.0,77,5911,0,0,6,913,3.7231,0,0,0.0,20,814,0,0,True,False,False,False,False,True,True,False,True,False
65,8,19.18,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,18,1430,9.1857,0,0,0.0,18,938,0,0,45,2795,18.343,0,0,0.0,28,2236,0,0,False,True,False,False,True,False,False,True,True,False
133,8,20.16,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,13,1958,11.3734,0,0,0.0,6,1014,0,1,170,17126,95.2651,0,0,0.0,131,17445,0,0,78,8775,50.244,0,0,0.0,66,7055,0,1,False,True,False,True,False,False,False,True,True,False
62,8,36.91,2,5,7,84,1.6831,27,1213,4.8253,9,439,0,1,20,947,14.7412,24,608,3.4995,28,1578,0,1,82,3741,24.1635,0,0,0.0,53,1934,0,0,73,4254,24.8524,0,0,0.0,60,3743,0,0,63,4287,23.4487,0,0,0.0,30,1233,1,0,107,7683,42.6056,0,0,0.0,50,2625,3,0,56,4702,28.1128,0,0,0.0,30,2113,0,0,34,2003,11.8496,0,0,0.0,11,761,0,1,True,False,False,False,False,True,False,True,True,False
42,7,45.9,2,5,3,60,0.7205,16,823,3.4804,16,1427,0,1,3,229,3.4541,12,779,2.4454,11,971,0,0,54,2942,45.9621,69,9445,22.8837,89,10308,0,0,96,6998,105.5684,83,14706,33.1059,159,11705,0,0,24,2092,31.1976,110,18011,41.6022,87,21899,0,0,86,13292,188.576,137,41009,83.3334,182,47799,0,0,103,15981,130.4534,29,6510,13.9242,314,21658,0,3,79,11746,48.0759,0,0,0.0,139,49900,0,0,False,False,True,False,True,False,True,False,True,False
39,8,20.68,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,28,2438,15.3816,0,0,0.0,72,4516,0,0,42,4248,26.1007,0,0,0.0,41,5782,0,0,False,True,False,False,False,True,True,False,True,False
19,3,44.09,3,6,12,771,4.8872,0,0,0.0,31,3259,0,0,17,1171,7.453,0,0,0.0,33,2019,0,0,11,685,4.4689,0,0,0.0,45,3212,0,0,14,705,4.8754,5,1060,3.1065,23,1800,0,0,19,1271,8.1466,3,377,1.2684,26,2148,0,0,18,1539,9.3463,0,0,0.0,39,3156,0,0,13,1212,7.2387,2,590,1.7059,43,3614,0,0,12,1041,6.3044,1,443,1.2292,11,892,0,0,True,False,False,True,False,False,True,False,True,False
370,6,43.96,4,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,188,19464,85.4617,0,0,0.0,292,26070,1,7,318,41546,173.9339,0,0,0.0,434,31558,0,0,347,44780,187.8132,0,0,0.0,385,34559,0,0,348,30261,138.7813,0,0,0.0,439,24893,1,1,303,28441,127.6372,0,0,0.0,313,23125,2,1,False,False,True,False,False,True,True,False,False,True
25,8,22.06,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,16,829,5.9005,0,0,0.0,1,4,0,0,39,2310,15.8625,0,0,0.0,1,69,5,0,11,404,3.2062,0,0,0.0,0,0,0,0,11,269,2.5136,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
21,8,45.44,2,5,16,1373,8.333,1,78,0.3016,23,1750,0,0,7,596,3.6219,3,196,0.8077,12,659,0,0,5,935,5.3066,0,0,0.0,25,1018,0,0,17,1368,8.7648,0,0,0.0,12,254,0,0,12,774,5.2043,0,0,0.0,16,382,0,0,3,97,0.8067,0,0,0.0,14,252,0,0,12,1398,8.4017,0,0,0.0,3,56,0,0,0,0,0.0,0,0,0.0,4,54,0,0,False,False,True,True,False,False,True,False,True,False
135,3,36.39,3,5,124,3372,28.0854,164,4640,27.9078,170,10044,0,0,160,3765,33.0946,148,5028,27.9605,172,8405,0,0,165,4398,36.0673,167,5432,31.0556,238,12863,0,1,178,5291,43.6163,136,5282,27.3665,186,9902,0,0,115,3868,30.285,134,4874,26.1229,153,8931,0,0,77,2331,19.0841,72,2884,14.6632,120,5816,0,0,65,2484,18.6906,41,1885,9.0256,151,9101,0,0,161,5293,42.2756,14,586,2.935,149,8727,0,0,False,False,True,True,False,False,True,False,True,False
0,8,16.09,1,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
0,8,15.47,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
21,8,19.5,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,22,1351,9.194,0,0,0.0,28,740,0,0,36,5709,32.968,0,0,0.0,33,3709,0,0,False,True,False,False,False,True,True,False,True,False
0,7,15.77,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,False,True,True,False
28,7,42.95,2,5,32,2038,13.2218,17,1421,5.3655,17,1501,0,0,22,1413,9.148,10,710,2.8374,17,741,0,0,34,1768,12.113,10,705,2.8245,20,1467,0,0,35,2816,14.513,6,371,1.5618,8,545,0,0,44,2824,14.0404,0,0,0.0,18,1337,0,0,30,2700,12.2751,0,0,0.0,14,1063,0,0,51,5079,22.5294,0,0,0.0,23,1841,0,0,48,5633,23.8939,0,0,0.0,16,1335,0,0,True,False,False,True,False,False,True,False,True,False
42,8,21.93,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,42,2933,19.363,0,0,0.0,25,547,12,0,81,4279,30.2902,0,0,0.0,42,1434,7,0,74,3283,24.463,0,0,0.0,83,2926,8,0,3,87,0.7556,0,0,0.0,14,510,0,0,False,True,False,False,False,True,True,False,True,False
0,8,16.26,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
59,8,26.62,3,5,17,1054,7.1555,0,0,0.0,18,780,0,0,18,917,6.5575,0,0,0.0,19,953,0,0,19,1503,9.6639,0,0,0.0,17,1324,1,0,31,2838,17.7413,0,0,0.0,34,1793,0,0,36,2823,18.1808,0,0,0.0,34,2487,0,0,56,4271,27.5633,0,0,0.0,73,6809,0,0,66,5113,33.0119,0,0,0.0,75,7142,0,0,28,2055,13.4201,0,0,0.0,45,4347,0,0,True,False,False,True,False,False,True,False,True,False
143,7,17.77,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
19,7,21.01,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,12,505,5.5447,3,124,0.518,17,430,0,0,110,8316,44.6353,18,1093,3.6947,124,9920,0,0,254,31080,131.7528,0,0,0.0,248,17657,0,0,54,3912,18.8724,0,0,0.0,46,2237,0,0,False,True,False,True,False,False,True,False,True,False
56,7,50.09,1,5,3,80,0.328,27,12077,25.1866,122,15502,0,0,15,1155,5.2472,32,10385,21.7103,121,16947,0,1,9,270,1.5086,43,13973,31.8112,127,13988,0,0,3,452,1.7053,44,15496,32.0735,79,8540,0,0,30,9521,35.4093,4,127,0.328,92,4192,0,0,33,2918,13.2208,0,0,0.0,82,1749,0,0,30,1060,6.7021,0,0,0.0,42,1783,0,0,49,6262,26.3403,0,0,0.0,40,2443,0,0,True,False,False,True,False,False,True,False,True,False
51,8,20.26,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,29,1737,11.8945,0,0,0.0,4,121,0,0,61,5565,34.8107,0,0,0.0,29,2231,0,0,1,30,0.2572,0,0,0.0,0,0,0,0,False,False,True,False,False,True,True,False,True,False
0,8,26.29,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,True,False,True,False
76,8,25.83,1,5,0,0,0.0,0,0,0.0,0,0,0,0,314,47504,193.7628,0,0,0.0,42,2466,0,4,567,72206,303.8414,0,0,0.0,206,10572,0,5,113,7111,35.838,0,0,0.0,111,8403,0,1,88,4979,27.113,0,0,0.0,62,3348,1,4,77,4302,29.9948,0,0,0.0,34,1823,0,4,101,7485,48.6761,0,0,0.0,31,1534,0,2,89,5971,39.6809,0,0,0.0,27,1756,1,3,False,False,True,False,False,True,True,False,True,False
293,7,27.5,3,5,227,13802,70.3554,0,0,0.0,123,6280,0,2,249,15340,77.8507,0,0,0.0,168,7426,0,0,330,22906,111.9296,0,0,0.0,217,10980,0,0,208,17252,80.1118,0,0,0.0,175,8414,0,3,198,13244,65.4619,0,0,0.0,185,6953,0,3,230,17143,81.9163,0,0,0.0,190,8868,0,6,313,23559,112.2896,0,0,0.0,241,11333,0,2,228,16512,79.665,0,0,0.0,135,6960,0,7,False,False,True,False,False,True,True,False,True,False
109,8,24.59,2,5,0,0,0.0,0,0,0.0,0,0,0,0,24,1395,9.6262,0,0,0.0,22,2113,0,0,63,5582,35.1067,0,0,0.0,34,3475,0,0,76,5350,35.1557,0,0,0.0,52,6275,0,0,60,4252,27.9806,0,0,0.0,35,2710,0,0,85,6497,42.0664,0,0,0.0,35,3366,0,0,124,11225,70.3182,0,0,0.0,59,7289,0,0,64,11260,64.1951,0,0,0.0,11,1557,0,0,True,False,False,True,False,False,True,False,True,False
625,7,26.95,3,9,339,50334,205.5519,0,0,0.0,451,44792,0,0,437,79777,316.2477,0,0,0.0,590,54077,0,0,689,133606,525.0988,0,0,0.0,774,85805,0,1,534,88315,355.0755,0,0,0.0,510,73021,0,0,389,54520,225.2485,0,0,0.0,483,45900,0,0,282,41151,168.9713,0,0,0.0,331,27885,0,0,395,57505,236.1153,0,0,0.0,430,44358,0,0,351,57789,232.4345,0,0,0.0,255,21741,0,0,False,True,False,True,False,False,False,True,True,False
